出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/03/09","110/2","1101","台泥","水泥工業","4536849","8596261","5000692","-47.22299613750676","-9.275576260245582","13133110","12502833","5.041073491103976","-"
"110/03/09","110/2","1219","福壽","食品工業","1134676","1326083","911889","-14.434013557220778","24.43137267803428","2460760","1928847","27.576733665241463","-"
"110/03/09","110/2","1220","台榮","食品工業","176717","262424","178161","-32.65974148705911","-0.810502859772902","439141","379672","15.663256705788154","-"
"110/03/09","110/2","1225","福懋油","食品工業","893451","1076979","785185","-17.041000799458484","13.788597591650376","1970430","1635262","20.496287445069964","-"
"110/03/09","110/2","1231","聯華食","食品工業","718678","949444","514965","-24.305382939910096","39.55861077937335","1668122","1398035","19.31904422993702","-"
"110/03/09","110/2","1233","天仁","食品工業","163783","170575","147563","-3.9818261761688407","10.991915317525397","334358","371452","-9.986216254051667","-"
"110/03/09","110/2","1234","黑松","食品工業","646038","835074","524531","-22.637035759705128","23.164884439623208","1481112","1355866","9.237343513297036","-"
"110/03/09","110/2","1235","興泰","食品工業","979","1833","1285","-46.59028914348063","-23.813229571984436","2812","2635","6.717267552182163","-"
"110/03/09","110/2","1236","宏亞","食品工業","95806","329513","86037","-70.92497109370495","11.354417285586434","425319","294521","44.41041555610636","-"
"110/03/09","110/2","1256","鮮活果汁-KY","食品工業","173645","470300","20613","-63.07782266638316","742.405278222481","643945","219570","193.27549300906318","去年因受新冠疫情影響，2月出貨較少"
"110/03/09","110/2","1301","台塑","塑膠工業","16367396","19215607","12760661","-14.822383700915616","28.264484104702728","35583003","26618712","33.67665197324349","-"
"110/03/09","110/2","1303","南亞","塑膠工業","25991621","29346765","19999005","-11.432755876158753","29.964570737394187","55338386","42312700","30.784341344324517","-"
"110/03/09","110/2","1304","台聚","塑膠工業","4669544","5316928","3643881","-12.17590307786752","28.147543786418932","9986472","7201751","38.66727688863445","-"
"110/03/09","110/2","1305","華夏","塑膠工業","1551446","1603671","1269527","-3.25659065980491","22.20661711015205","3155117","2311543","36.49397826473486","-"
"110/03/09","110/2","1307","三芳","塑膠工業","706825","949887","833964","-25.588517371013605","-15.245142476174031","1656712","1582851","4.6663267736508365","-"
"110/03/09","110/2","1308","亞聚","塑膠工業","519823","653244","430415","-20.42437435322789","20.77251025173379","1173067","814139","44.08682055521231","-"
"110/03/09","110/2","1309","台達化","塑膠工業","1233649","1456463","890685","-15.298294567043584","38.50564453201749","2690112","1924579","39.776647256361","-"
"110/03/09","110/2","1310","台苯","塑膠工業","730574","730042","510293","0.07287251966325226","43.16755275890518","1460616","1278722","14.224671195146405","-"
"110/03/09","110/2","1312","國喬","塑膠工業","1660203","1739674","1028691","-4.568154723241251","61.38986342837645","3399877","2500632","35.960709132731246","係因本月產品 SM及ABS之數量及價格均較去年同月增加,尤以ABS數量較去年本月成長83%"
"110/03/09","110/2","1313","聯成","塑膠工業","3932791","5994488","1753579","-34.39321256460936","124.27224550476483","9923881","5127845","93.52927009299228","去年同期因新冠肺炎疫情延燒，石油價格重挫、大陸地區下游客戶延長復工、交通管制等影響，營收下滑。"
"110/03/09","110/2","1314","中石化","塑膠工業","1979742","2541752","1668882","-22.111126498572638","18.626841202673408","4521495","3732314","21.14455000302761","-"
"110/03/09","110/2","1319","東陽","汽車工業","1342805","1486448","1624986","-9.663506560606224","-17.36513422269484","2829253","3184306","-11.150090474973197","-"
"110/03/09","110/2","1321","大洋","塑膠工業","437107","464301","343433","-5.8569764010846415","27.27577140228225","901401","700677","28.64715125514324","-"
"110/03/09","110/2","1324","地球","塑膠工業","58498","82015","101024","-28.67402304456502","-42.09494773519164","140513","177567","-20.867616167418497","-"
"110/03/09","110/2","1326","台化","塑膠工業","25225711","26749217","21029837","-5.695516246326014","19.952004383105773","51974928","43677813","18.996177761922283","-"
"110/03/09","110/2","1337","再生-KY","塑膠工業","54837","107554","5389","-49.01444855607416","917.5728335498237","162391","92835","74.92432810901062","去年二月份受疫情影響，福建子公司及江蘇子公司年假分別延至3月5日及2月24日復工，故僅部份庫存成品銷售，今年則無此情形。"
"110/03/09","110/2","1338","廣華-KY","汽車工業","418733","647553","215315","-35.33610376293524","94.47460697118176","1066331","687455","55.112843749772715","主要去年同期受疫情影響復工延緩。"
"110/03/09","110/2","1341","富林-KY","塑膠工業","186140","228998","284630","-18.71544729648294","-34.60281769314549","415138","468638","-11.41606101084419","-"
